Tweet_id,Tweet_text,user_id,user_name,user_followers,retweeter_id,retweeter_name,retweeter_followers,retweeter_level,follower_of_ID
752935944550952960,"🌠🌟👍🏽

#ALDUBImagineYouAndMe https://t.co/hp15Qc4znj",4167196875,cristin624,637,3688370840,mhellopez19,265,1
753164883730890752,@AlDubBigGirlz @mainedcm @aldenrichards02 para san kya to?#ALDUBImagineYouAndMe,4547826626,Dhancel1928,9,2926609014,miczrobe,198,0
752881326890491908,"#津島善子生誕祭2016 
善k...じゃなかったヨハネ！
誕生日おめでとうーーー！
我らがヨハネ！リトルデーモンは祝福致しますψ(｀∇´)ψ
ヌーマーヅリトルデーモン店・堕店長就任も同時に祝福するでやんす😈 https://t.co/gKq59tgdZ1",4594668872,cooltundere,2998,1409873544,middaystar24,2608,1
752881326890491908,"#津島善子生誕祭2016 
善k...じゃなかったヨハネ！
誕生日おめでとうーーー！
我らがヨハネ！リトルデーモンは祝福致しますψ(｀∇´)ψ
ヌーマーヅリトルデーモン店・堕店長就任も同時に祝福するでやんす😈 https://t.co/gKq59tgdZ1",4594668872,cooltundere,2998,739386010232979456,tagamikonosuke,974,0
753431591469223936,Cliff Arnebeck Open Letter To Bernie Sanders: Election Lawsuit to be Filed by End of Week https://t.co/muvXs5dHXE via @wordpressdotcom,996041420,gaellagrace,658,51353013,nursevictoria11,1360,0
753055684636254208,"Muntikan na, 😂 See you later 😘😍

#ALDUBImagineYouAndMe https://t.co/XzfDXFB6d0",4900306333,Lilshy_16,86,742359576780017669,PORDALAB16,6,0
752935164486029316,HOW is Bernie sanders about to endorse Hillary when she stands for everything that he is against.... it's a damn shame,479182411,SkinnerNick,1739,520793781,ohyouknowlexis,1405,0
752933296926027776,"Family Picture! 
#ALDUBImagineYouAndMe https://t.co/NN3fKYYxrJ",201486713,maiden16_moscow,24188,3688675460,cel_viper,610,0
752933296926027776,"Family Picture! 
#ALDUBImagineYouAndMe https://t.co/NN3fKYYxrJ",201486713,maiden16_moscow,24188,722971160263061510,JohnnyJonbeng,3,0
753238891369377792,Haaay! #ALDUBImagineYouAndMe  https://t.co/RgX2JcYp4a,113384549,imhz_24,473,711748759621869573,mamuyacdgc,10,0
752948094522822656,💣💣دعم عاااااااااجل مفخخ للاخ💣💣 https://t.co/frA1B3rTCN,752818480244719616,ISIS_TOY_2,118,752944572985118720,qortba98,22,0
753071370150539264,"Lahat excited dito sa Fairview Terraces! Congrats Team IYAM!! 😊 

#ALDUBImagineYouAndMe https://t.co/M0lKW2Ng2v",4159059568,cassandraako14,244,4892442679,irhene26,44,0
753071370150539264,"Lahat excited dito sa Fairview Terraces! Congrats Team IYAM!! 😊 

#ALDUBImagineYouAndMe https://t.co/M0lKW2Ng2v",4159059568,cassandraako14,244,3988213932,EmelynTabunda,28,0
753071370150539264,"Lahat excited dito sa Fairview Terraces! Congrats Team IYAM!! 😊 

#ALDUBImagineYouAndMe https://t.co/M0lKW2Ng2v",4159059568,cassandraako14,244,705211257876418560,Mauii42,28,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,2698561093,yugyeoh,1170,1
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,4866960993,mariawonho,88,1
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,483209126,chaehungwon,7409,1
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,1630386852,HaiseShiro,566,1
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,629277902,flirtaeil,11987,1
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,2364780236,seoulists,2143,1
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,3307207348,chaechoreo,403,1
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,1420240694,Shownuyah,245,2,3307207348
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,3760088358,chaekookies,736,2,2364780236
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,3254751519,ultschae,15823,2,483209126
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,3254751519,ultschae,15823,2,629277902
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,243358500,Chim_Jiminniee,272,3,3254751519
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,243358500,Chim_Jiminniee,272,3,3254751519
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,453438912,xgiribae,4669,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,392192902,ZE4CO,1501,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,734827362,imwhatim__,83,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,778568402,dollisukkar,625,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,1965023514,youngiee_tree,101,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,4909715211,wonho_s,251,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,2184655284,btsbapluv,71,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,753093930309287938,milkyminhyuk,9,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,746201136445562880,xi_na27,19,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,3937479613,IMmortalkkung,192,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,2973498502,hoseokfrozen,926,0
753348651712442369,"""Life starts with Monsta and ends with X. In between is Monbebe."" #monbebeselcaday https://t.co/XctacJFjMm",47320179,MONSTALEX,12289,1667915113,CalledMoon,94,0
753189726241169409,"Spoiler:

Ang ganda ng IYAM!  Ang ganda talaga.  Yung movie, grabe ang ganda. Promise ang ganda talaga!
#ALDUBImagineYouAndMe",3303820442,ALDUBawenyo,12769,700904936389750785,06jess82,17,0
753189726241169409,"Spoiler:

Ang ganda ng IYAM!  Ang ganda talaga.  Yung movie, grabe ang ganda. Promise ang ganda talaga!
#ALDUBImagineYouAndMe",3303820442,ALDUBawenyo,12769,209942387,reah09,73,0
753189726241169409,"Spoiler:

Ang ganda ng IYAM!  Ang ganda talaga.  Yung movie, grabe ang ganda. Promise ang ganda talaga!
#ALDUBImagineYouAndMe",3303820442,ALDUBawenyo,12769,4134283933,angel_golosino,482,0
753189726241169409,"Spoiler:

Ang ganda ng IYAM!  Ang ganda talaga.  Yung movie, grabe ang ganda. Promise ang ganda talaga!
#ALDUBImagineYouAndMe",3303820442,ALDUBawenyo,12769,3421124007,aldu_bfan,345,0
753189726241169409,"Spoiler:

Ang ganda ng IYAM!  Ang ganda talaga.  Yung movie, grabe ang ganda. Promise ang ganda talaga!
#ALDUBImagineYouAndMe",3303820442,ALDUBawenyo,12769,3308963906,monaclemente52,198,0
752924750675054592,"Já viram o novo clipe do @ShawnMendes? Se não, corre e veja: https://t.co/fATYmrMvZK  
#TreatYouBetterVideo https://t.co/PDPK27e4N6",2646175483,TeamJacksBRA,15098,3170359739,7palmosdoshawn,987,1
752902322334883840,Se va a subir el impuesto de sociedades. Después dicen que el PP no es de izquierdas.,2982586295,Leonlibertario,1770,475079307,JaviPd_1999,364,1
752780200602206208,"شاريه راحة بآلها، و روقانها 💑💕
وما تهآب كلام العوآذل و لو صدقوآ  .
يعني مآ يهمنا كل تحريضك آرتآحي كل محاولآتك هنا &gt;🚮 

#حنا_من_الناس_اللي",717172909551255552,Rayomh24,1179,601530010,meme_TOouFi,71,0
